gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Expression
ENSG00000248323,LUCAT1,28.6550731308763,1.23397628323207,0.466000431511492,2.64801532313955,0.00809658552346084,0.602557894472121,NS
ENSG00000125534,PPDPF,84.9658593486563,-0.648688887458662,0.245990016991795,-2.63705371214434,0.00836295884809309,0.613818846300044,NS
ENSG00000152492,CCDC50,44.5168690259543,-0.690236715888029,0.262289992883611,-2.63157853755525,0.0084989221194994,0.613818846300044,NS
ENSG00000166592,RRAD,6.83273680381515,1.73399418472066,0.658326795452345,2.6339413748596,0.00844000592763764,0.613818846300044,NS
ENSG00000164691,TAGAP,340.48958825632,0.546301640036056,0.208946320851514,2.61455496229714,0.00893437844591448,0.639979780646284,NS
ENSG00000177409,SAMD9L,66.096565504555,-0.810912314117179,0.311028107818601,-2.60719945796707,0.00912861680443656,0.643346631080412,NS
ENSG00000178996,SNX18,99.3905165344449,-0.491110605559258,0.188252872995524,-2.6087814637014,0.00908652509046622,0.643346631080412,NS
ENSG00000254470,AP5B1,144.343654138519,-0.500275311533115,0.192737001821151,-2.59563709514036,0.00944157285479937,0.660079241424734,NS
ENSG00000007944,MYLIP,96.2731610314983,-0.769109590627123,0.298321859378849,-2.57812012914014,0.00993394563677508,0.67977909694556,NS
ENSG00000100079,LGALS2,153.361053635335,-0.937147434723482,0.363611880975102,-2.57732897013795,0.00995671408731338,0.67977909694556,NS
ENSG00000138061,CYP1B1,147.160638780417,-0.432815676287059,0.167620957341656,-2.58210955927704,0.00981984055760292,0.67977909694556,NS
ENSG00000173451,THAP2,34.3909325153999,0.775261247245883,0.301467902707135,2.5716211917891,0.0101223580135554,0.685730904499697,NS
ENSG00000104918,RETN,27.3513549479737,1.41906694862453,0.55273808608762,2.56734063445662,0.0102481884604251,0.688914761197348,NS
ENSG00000137628,DDX60,21.7961484146525,-1.08518523435317,0.423704798722587,-2.56118230811843,0.0104316599586435,0.690623305898373,NS
ENSG00000161638,ITGA5,237.240178319806,0.736788028074996,0.287552872066158,2.56226975853499,0.0103990512315607,0.690623305898373,NS
ENSG00000123136,DDX39A,183.361320124352,0.756380834354277,0.296929214601452,2.54734393639749,0.0108546392616503,0.707900690354937,NS
ENSG00000215301,DDX3X,1221.81107949964,-0.292074202991184,0.114613275624869,-2.5483453064124,0.0108235277740978,0.707900690354937,NS
ENSG00000167815,PRDX2,22.1705234542347,-1.05191271973528,0.414218347697274,-2.53951261595022,0.0111007041657805,0.718585582998189,NS
ENSG00000122861,PLAU,9.11551629499974,2.15201884526992,0.853293860331944,2.52201374615862,0.0116685148374099,0.749787876206805,NS
ENSG00000103196,CRISPLD2,111.412816716751,-0.689304817095215,0.274112817488554,-2.51467561207348,0.0119141950027648,0.75998649729315,NS
ENSG00000068079,IFI35,73.3259113309152,-0.599783388865028,0.239289453134575,-2.50651828155465,0.0121926752379419,0.772114412350536,NS
ENSG00000111275,ALDH2,311.687451895428,-0.409074399231484,0.163631828325088,-2.49996839501649,0.0124204386586209,0.78087923336466,NS
ENSG00000140464,PML,94.549357205604,-0.550653790126403,0.22064170840592,-2.49569219756653,0.0125711632075936,0.784709966222574,NS
ENSG00000243753,ENSG00000243753,16.2686212912719,1.28984055786731,0.517645019967441,2.49174725557765,0.0127116456508835,0.787851569809014,NS
ENSG00000070761,CFAP20,22.0204566163721,0.935319458879601,0.376687081169012,2.48301443197077,0.0130275809466442,0.801746689385379,NS
ENSG00000163734,CXCL3,10.0284630601896,1.31658605995548,0.53413100490865,2.46491225533828,0.0137046807702023,0.837518917837749,NS
ENSG00000167552,TUBA1A,727.309678658383,0.407495527265677,0.166678552482141,2.44479881302868,0.0144932964972739,0.879561931178312,NS
ENSG00000102786,INTS6,40.3366888067165,0.796131117006007,0.32696357451481,2.43492296714521,0.0148949603046955,0.891555192484482,NS
ENSG00000179820,MYADM,1578.42903706656,0.786789664294549,0.32286180134208,2.4369239749763,0.0148127932735872,0.891555192484482,NS
ENSG00000182534,MXRA7,6.26876452891857,-2.84557544030857,1.17053146223594,-2.4310114953023,0.0150567368481748,0.895107641606801,NS
ENSG00000166920,C15orf48,13.8112273589429,1.6078460101593,0.663964618610806,2.42158386921784,0.015453034718708,0.912459935181009,NS
ENSG00000178685,PARP10,117.87609450491,-0.499559811338838,0.207232791241326,-2.41062144821035,0.0159253682037798,0.934038877401554,NS
ENSG00000215068,ANXA2R-AS1,13.6799760179465,1.21014227227176,0.503668256419455,2.40265741755214,0.0162764275005593,0.948264666182583,NS
ENSG00000059804,SLC2A3,788.228895523376,-0.553337361438226,0.23092845645876,-2.39614194769904,0.0165686724296338,0.958898201076619,NS
ENSG00000167280,ENGASE,174.045608211539,0.593503436102397,0.248226874230033,2.39097171868826,0.0168038472185713,0.966110663441414,NS
ENSG00000259687,ENSG00000259687,14.5788733783854,1.34674479572705,0.564680259294047,2.3849687917384,0.0170805702701282,0.975601984252614,NS
ENSG00000000419,DPM1,21.7588750822435,0.188353845922719,0.350368830029148,0.537587335914128,0.590861975173471,0.999921264937271,NS
ENSG00000000938,FGR,1552.26486857425,-0.144440420367076,0.139089647614082,-1.03846995692908,0.299051315096653,0.999921264937271,NS
ENSG00000001036,FUCA2,76.953578929167,0.0644890915730564,0.228808300639048,0.28184769255723,0.778060299343085,0.999921264937271,NS
ENSG00000001084,GCLC,30.4368314670017,-0.197253835003861,0.299265651724834,-0.659126210665933,0.509814725729352,0.999921264937271,NS
ENSG00000001167,NFYA,72.1225056761254,0.0496218028235489,0.214062790589744,0.231809567122061,0.816685925952067,0.999921264937271,NS
ENSG00000001461,NIPAL3,9.23995880423197,-0.00632845916552754,0.516339874026605,-0.0122563828281863,0.99022106620086,0.999921264937271,NS
ENSG00000001497,LAS1L,30.893330662567,-0.0645111240893731,0.297756733241461,-0.216657146211565,0.828475547068755,0.999921264937271,NS
ENSG00000001629,ANKIB1,37.0321318727443,-0.0937087141369987,0.277532573453717,-0.337649426050618,0.735627390722917,0.999921264937271,NS
ENSG00000001631,KRIT1,19.8058654464288,-0.07729104126405,0.359203385523976,-0.215173476584315,0.829632069208063,0.999921264937271,NS
ENSG00000002330,BAD,13.9627449594581,0.190627747387238,0.419439945592559,0.454481623389327,0.649482215576946,0.999921264937271,NS
